,,,Non-indexed,,,Indexed,,
small_datasets/gaussian_027.csv,small_datasets/diagonal_014.csv,8862,1243002,0.488174485,,,,
small_datasets/gaussian_028.csv,small_datasets/diagonal_014.csv,15476,1898481,0.582716861,,,,
small_datasets/diagonal_014.csv,small_datasets/gaussian_029.csv,5558,624555,0.417671447,,,,
small_datasets/diagonal_014.csv,small_datasets/gaussian_030.csv,9043,952223,0.47447706,,,,
small_datasets/diagonal_014.csv,small_datasets/gaussian_031.csv,9646,1019174,0.483662648,,,,
small_datasets/gaussian_032.csv,small_datasets/diagonal_014.csv,12841,1511516,0.496946595,,,,
small_datasets/diagonal_014.csv,small_datasets/gaussian_033.csv,5378,808757,0.449526166,,,,
small_datasets/diagonal_014.csv,small_datasets/gaussian_034.csv,6580,728068,0.452317033,,,,
small_datasets/diagonal_014.csv,small_datasets/gaussian_035.csv,4260,591656,0.414379304,,,,
small_datasets/diagonal_014.csv,small_datasets/gaussian_036.csv,6565,898339,0.421714238,,,,
small_datasets/diagonal_014.csv,small_datasets/gaussian_037.csv,7503,803864,0.45016235,,,,
small_datasets/gaussian_038.csv,small_datasets/diagonal_014.csv,14314,1832766,0.575909595,,,,
small_datasets/diagonal_014.csv,small_datasets/gaussian_039.csv,6080,649581,0.424458893,,,,
small_datasets/gaussian_040.csv,small_datasets/diagonal_014.csv,12536,1300989,0.494762497,,,,
small_datasets/uniform_001.csv,small_datasets/diagonal_014.csv,3923,1400536,0.539161848,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_002.csv,2237,695673,0.458611966,,,,
small_datasets/uniform_003.csv,small_datasets/diagonal_014.csv,5152,1429826,0.602039008,,,,
small_datasets/uniform_004.csv,small_datasets/diagonal_014.csv,4528,1569472,0.580384443,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_005.csv,2539,984572,0.437493251,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_006.csv,2657,803647,0.417879813,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_007.csv,1888,768458,0.472878599,,,,
small_datasets/uniform_008.csv,small_datasets/diagonal_014.csv,3983,1413834,0.58550725,,,,
small_datasets/uniform_009.csv,small_datasets/diagonal_014.csv,3770,1420283,0.554015359,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_010.csv,1944,689390,0.417569088,,,,
small_datasets/uniform_011.csv,small_datasets/diagonal_014.csv,4402,1458351,0.513497339,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_012.csv,1915,582758,0.364762195,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_013.csv,2406,842069,0.517670838,,,,
small_datasets/uniform_014.csv,small_datasets/diagonal_014.csv,3251,1264685,0.540228287,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_015.csv,2558,725301,0.461903151,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_016.csv,2311,876876,0.399733575,,,,
small_datasets/uniform_017.csv,small_datasets/diagonal_014.csv,3008,1048136,0.582215303,,,,
small_datasets/uniform_018.csv,small_datasets/diagonal_014.csv,5408,1883013,0.603550813,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_019.csv,2323,821703,0.408989814,,,,
small_datasets/uniform_020.csv,small_datasets/diagonal_014.csv,4268,1278327,0.593782531,,,,
small_datasets/uniform_021.csv,small_datasets/diagonal_014.csv,4720,1438732,0.572841521,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_022.csv,2167,775233,0.440558515,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_023.csv,2201,637987,0.423518621,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_024.csv,2731,991064,0.409497998,,,,
small_datasets/uniform_025.csv,small_datasets/diagonal_014.csv,5595,1576908,0.558765924,,,,
small_datasets/uniform_026.csv,small_datasets/diagonal_014.csv,3244,1242255,0.512866135,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_027.csv,2768,1085378,0.448509591,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_028.csv,2194,715941,0.452469733,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_029.csv,2212,776836,0.435695024,,,,
small_datasets/uniform_030.csv,small_datasets/diagonal_014.csv,3627,1374264,0.527079418,,,,
small_datasets/uniform_031.csv,small_datasets/diagonal_014.csv,4433,1272324,0.574269275,,,,
small_datasets/uniform_032.csv,small_datasets/diagonal_014.csv,3887,1191497,0.443088904,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_033.csv,2684,949774,0.425686557,,,,
small_datasets/uniform_034.csv,small_datasets/diagonal_014.csv,3487,1277220,0.458567143,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_035.csv,1811,588873,0.415842052,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_036.csv,2859,920774,0.436984452,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_037.csv,2205,727759,0.425188371,,,,
small_datasets/diagonal_014.csv,small_datasets/uniform_038.csv,3721,956150,0.447566796,,,,
small_datasets/uniform_039.csv,small_datasets/diagonal_014.csv,5375,1475508,0.516175775,,,,
small_datasets/uniform_040.csv,small_datasets/diagonal_014.csv,3789,1220490,0.471633126,,,,
small_datasets/diagonal_015.csv,small_datasets/diagonal_016.csv,41567,829259,0.420333262,,,,
small_datasets/diagonal_017.csv,small_datasets/diagonal_015.csv,87127,2053749,0.600364911,,,,
small_datasets/diagonal_015.csv,small_datasets/diagonal_018.csv,19986,742883,0.415384194,,,,
small_datasets/diagonal_019.csv,small_datasets/diagonal_015.csv,62174,1286673,0.585820078,,,,
small_datasets/diagonal_020.csv,small_datasets/diagonal_015.csv,39695,1440969,0.498462612,,,,
small_datasets/diagonal_021.csv,small_datasets/diagonal_015.csv,86939,1719324,0.572993092,,,,
small_datasets/diagonal_022.csv,small_datasets/diagonal_015.csv,37255,1169762,0.507370505,,,,
small_datasets/diagonal_023.csv,small_datasets/diagonal_015.csv,68800,1589152,0.576974227,,,,
small_datasets/diagonal_024.csv,small_datasets/diagonal_015.csv,31564,1325105,0.541401697,,,,
small_datasets/diagonal_015.csv,small_datasets/diagonal_025.csv,50309,1082528,0.476155165,,,,
small_datasets/diagonal_015.csv,small_datasets/diagonal_026.csv,34913,835538,0.434494401,,,,
small_datasets/diagonal_027.csv,small_datasets/diagonal_015.csv,57323,1569132,0.528768262,,,,
small_datasets/diagonal_028.csv,small_datasets/diagonal_015.csv,46129,1535141,0.534285129,,,,
small_datasets/diagonal_029.csv,small_datasets/diagonal_015.csv,79720,1606293,0.608547546,,,,
small_datasets/diagonal_030.csv,small_datasets/diagonal_015.csv,59361,1290669,0.548712207,,,,
small_datasets/diagonal_015.csv,small_datasets/diagonal_031.csv,24858,720103,0.427203249,,,,
small_datasets/diagonal_032.csv,small_datasets/diagonal_015.csv,43039,1708060,0.651028118,,,,
small_datasets/diagonal_033.csv,small_datasets/diagonal_015.csv,50168,1583840,0.525541069,,,,
small_datasets/diagonal_015.csv,small_datasets/diagonal_034.csv,59098,1145377,0.494416796,,,,
small_datasets/diagonal_035.csv,small_datasets/diagonal_015.csv,68471,1451573,0.567740385,,,,
small_datasets/diagonal_036.csv,small_datasets/diagonal_015.csv,70762,2138761,0.621330364,,,,
small_datasets/diagonal_015.csv,small_datasets/diagonal_037.csv,14183,622027,0.417476866,,,,
small_datasets/diagonal_038.csv,small_datasets/diagonal_015.csv,93934,1729238,0.595297059,,,,
small_datasets/diagonal_039.csv,small_datasets/diagonal_015.csv,45375,1525086,0.547001053,,,,
small_datasets/diagonal_040.csv,small_datasets/diagonal_015.csv,56733,1461620,0.51649265,,,,
small_datasets/gaussian_001.csv,small_datasets/diagonal_015.csv,11085,1690377,0.560061581,,,,
small_datasets/gaussian_002.csv,small_datasets/diagonal_015.csv,10356,1477270,0.517606779,,,,
small_datasets/gaussian_003.csv,small_datasets/diagonal_015.csv,10792,1852589,0.528037685,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_004.csv,6629,1218935,0.449510556,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_005.csv,8598,1093189,0.440039257,,,,
small_datasets/gaussian_006.csv,small_datasets/diagonal_015.csv,12444,1609509,0.563296523,,,,
small_datasets/gaussian_007.csv,small_datasets/diagonal_015.csv,7279,1207266,0.495875396,,,,
small_datasets/gaussian_008.csv,small_datasets/diagonal_015.csv,15450,2034287,0.572717778,,,,
small_datasets/gaussian_009.csv,small_datasets/diagonal_015.csv,12072,1618151,0.585206707,,,,
small_datasets/gaussian_010.csv,small_datasets/diagonal_015.csv,11864,2159272,0.64343821,,,,
small_datasets/gaussian_011.csv,small_datasets/diagonal_015.csv,8971,1446612,0.486654675,,,,
small_datasets/gaussian_012.csv,small_datasets/diagonal_015.csv,12571,1815680,0.514870961,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_013.csv,6087,1044374,0.414817081,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_014.csv,8890,1145354,0.471631899,,,,
small_datasets/gaussian_015.csv,small_datasets/diagonal_015.csv,13917,1920655,0.583770724,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_016.csv,6326,970842,0.423817238,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_017.csv,4642,710066,0.391139986,,,,
small_datasets/gaussian_018.csv,small_datasets/diagonal_015.csv,9393,1397511,0.502568596,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_019.csv,8766,1218867,0.469383597,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_020.csv,6473,1117563,0.433255717,,,,
small_datasets/gaussian_021.csv,small_datasets/diagonal_015.csv,9462,1584062,0.586183964,,,,
small_datasets/gaussian_022.csv,small_datasets/diagonal_015.csv,9176,1322977,0.511817831,,,,
small_datasets/gaussian_023.csv,small_datasets/diagonal_015.csv,10546,1537277,0.577781505,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_024.csv,5686,994701,0.446926828,,,,
small_datasets/gaussian_025.csv,small_datasets/diagonal_015.csv,12294,1633566,0.495928094,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_026.csv,6249,1089021,0.410777911,,,,
small_datasets/gaussian_027.csv,small_datasets/diagonal_015.csv,7979,1442170,0.525560627,,,,
small_datasets/gaussian_028.csv,small_datasets/diagonal_015.csv,13938,2159402,0.577289582,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_029.csv,5118,717592,0.389241946,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_030.csv,8188,1085063,0.4444006,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_031.csv,8935,1154820,0.421864613,,,,
small_datasets/gaussian_032.csv,small_datasets/diagonal_015.csv,11609,1718287,0.521314542,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_033.csv,4940,930390,0.439509929,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_034.csv,5958,830646,0.372810164,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_035.csv,3748,692243,0.406405383,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_036.csv,5825,1027080,0.427834764,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_037.csv,6765,934811,0.420264392,,,,
small_datasets/gaussian_038.csv,small_datasets/diagonal_015.csv,12876,2093694,0.674749757,,,,
small_datasets/diagonal_015.csv,small_datasets/gaussian_039.csv,5597,753764,0.371309066,,,,
small_datasets/gaussian_040.csv,small_datasets/diagonal_015.csv,11723,1509641,0.529231385,,,,
small_datasets/uniform_001.csv,small_datasets/diagonal_015.csv,3951,1522771,0.491241177,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_002.csv,2235,773643,0.401736566,,,,
small_datasets/uniform_003.csv,small_datasets/diagonal_015.csv,5054,1590756,0.574708064,,,,
small_datasets/uniform_004.csv,small_datasets/diagonal_015.csv,4303,1706096,0.495917937,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_005.csv,2445,1080002,0.41962373,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_006.csv,2774,880010,0.399328007,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_007.csv,1762,847377,0.421111535,,,,
small_datasets/uniform_008.csv,small_datasets/diagonal_015.csv,3834,1559302,0.555556949,,,,
small_datasets/uniform_009.csv,small_datasets/diagonal_015.csv,3445,1554970,0.568685047,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_010.csv,1996,772987,0.410222239,,,,
small_datasets/uniform_011.csv,small_datasets/diagonal_015.csv,4230,1583284,0.490338398,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_012.csv,1931,645381,0.407875296,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_013.csv,2294,943061,0.411838449,,,,
small_datasets/uniform_014.csv,small_datasets/diagonal_015.csv,3251,1383196,0.504873847,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_015.csv,2609,813595,0.45299262,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_016.csv,2204,955988,0.426457631,,,,
small_datasets/uniform_017.csv,small_datasets/diagonal_015.csv,3047,1172562,0.449503042,,,,
small_datasets/uniform_018.csv,small_datasets/diagonal_015.csv,5219,2056033,0.632821352,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_019.csv,2278,895090,0.402936928,,,,
small_datasets/uniform_020.csv,small_datasets/diagonal_015.csv,4475,1429501,0.497051806,,,,
small_datasets/uniform_021.csv,small_datasets/diagonal_015.csv,4425,1565004,0.495050977,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_022.csv,2141,864532,0.422068088,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_023.csv,2253,701422,0.41699493,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_024.csv,2586,1080521,0.470717143,,,,
small_datasets/uniform_025.csv,small_datasets/diagonal_015.csv,5430,1718266,0.490593922,,,,
small_datasets/uniform_026.csv,small_datasets/diagonal_015.csv,3116,1359105,0.513526166,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_027.csv,2590,1182765,0.422034742,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_028.csv,2211,798722,0.483163438,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_029.csv,2086,843660,0.408264571,,,,
small_datasets/uniform_030.csv,small_datasets/diagonal_015.csv,3473,1513083,0.571286728,,,,
small_datasets/uniform_031.csv,small_datasets/diagonal_015.csv,4498,1418694,0.507973127,,,,
small_datasets/uniform_032.csv,small_datasets/diagonal_015.csv,3905,1308353,0.488632019,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_033.csv,2542,1051019,0.404961376,,,,
small_datasets/uniform_034.csv,small_datasets/diagonal_015.csv,3434,1394675,0.465789081,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_035.csv,1890,662713,0.392531573,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_036.csv,2744,1000295,0.388734497,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_037.csv,2145,807852,0.439087176,,,,
small_datasets/diagonal_015.csv,small_datasets/uniform_038.csv,3629,1040536,0.423957442,,,,
small_datasets/uniform_039.csv,small_datasets/diagonal_015.csv,5247,1610839,0.583926021,,,,
small_datasets/uniform_040.csv,small_datasets/diagonal_015.csv,3669,1324893,0.467195622,,,,
small_datasets/diagonal_017.csv,small_datasets/diagonal_016.csv,101730,1304413,0.60359486,,,,
small_datasets/diagonal_016.csv,small_datasets/diagonal_018.csv,21896,465981,0.346721567,,,,
small_datasets/diagonal_019.csv,small_datasets/diagonal_016.csv,71806,768082,0.506028726,,,,
small_datasets/diagonal_020.csv,small_datasets/diagonal_016.csv,42659,889135,0.506309652,,,,
small_datasets/diagonal_021.csv,small_datasets/diagonal_016.csv,101464,1044712,0.540840493,,,,
small_datasets/diagonal_022.csv,small_datasets/diagonal_016.csv,40999,714644,0.41252071,,,,
small_datasets/diagonal_023.csv,small_datasets/diagonal_016.csv,80614,991441,0.593424693,,,,
small_datasets/diagonal_024.csv,small_datasets/diagonal_016.csv,34429,807750,0.45159454,,,,
small_datasets/diagonal_025.csv,small_datasets/diagonal_016.csv,59903,673118,0.460001723,,,,
small_datasets/diagonal_016.csv,small_datasets/diagonal_026.csv,40912,529141,0.366869566,,,,
small_datasets/diagonal_027.csv,small_datasets/diagonal_016.csv,66964,972939,0.460954216,,,,
small_datasets/diagonal_028.csv,small_datasets/diagonal_016.csv,52618,960147,0.564826639,,,,
small_datasets/diagonal_029.csv,small_datasets/diagonal_016.csv,93733,967059,0.621293439,,,,
small_datasets/diagonal_030.csv,small_datasets/diagonal_016.csv,69590,807453,0.476527033,,,,
small_datasets/diagonal_016.csv,small_datasets/diagonal_031.csv,28038,433559,0.366185772,,,,
small_datasets/diagonal_032.csv,small_datasets/diagonal_016.csv,48385,1081218,0.501680083,,,,
small_datasets/diagonal_033.csv,small_datasets/diagonal_016.csv,55971,970570,0.547098635,,,,
small_datasets/diagonal_034.csv,small_datasets/diagonal_016.csv,70370,708939,0.418554086,,,,
small_datasets/diagonal_035.csv,small_datasets/diagonal_016.csv,79377,883184,0.509826638,,,,
small_datasets/diagonal_036.csv,small_datasets/diagonal_016.csv,78093,1361830,0.59140261,,,,
small_datasets/diagonal_016.csv,small_datasets/diagonal_037.csv,15423,379968,0.34116104,,,,
small_datasets/diagonal_038.csv,small_datasets/diagonal_016.csv,110991,1048223,0.560445275,,,,
small_datasets/diagonal_039.csv,small_datasets/diagonal_016.csv,50598,960479,0.464522861,,,,
small_datasets/diagonal_040.csv,small_datasets/diagonal_016.csv,65177,922315,0.485797381,,,,
small_datasets/gaussian_001.csv,small_datasets/diagonal_016.csv,7518,1006129,0.491310359,,,,
small_datasets/gaussian_002.csv,small_datasets/diagonal_016.csv,7061,897939,0.446894452,,,,
small_datasets/gaussian_003.csv,small_datasets/diagonal_016.csv,7346,1129349,0.664261905,,,,
small_datasets/gaussian_004.csv,small_datasets/diagonal_016.csv,4575,746778,0.420543733,,,,
small_datasets/gaussian_005.csv,small_datasets/diagonal_016.csv,6153,673717,0.370497437,,,,
small_datasets/gaussian_006.csv,small_datasets/diagonal_016.csv,8546,960741,0.540287966,,,,
small_datasets/gaussian_007.csv,small_datasets/diagonal_016.csv,4976,722553,0.395032654,,,,
small_datasets/gaussian_008.csv,small_datasets/diagonal_016.csv,10790,1248978,0.55923176,,,,
small_datasets/gaussian_009.csv,small_datasets/diagonal_016.csv,8012,962475,0.486762096,,,,
small_datasets/gaussian_010.csv,small_datasets/diagonal_016.csv,8641,1340464,0.571956211,,,,
small_datasets/gaussian_011.csv,small_datasets/diagonal_016.csv,6197,888822,0.415906892,,,,
small_datasets/gaussian_012.csv,small_datasets/diagonal_016.csv,8847,1125418,0.535030983,,,,
small_datasets/gaussian_013.csv,small_datasets/diagonal_016.csv,4315,646352,0.436371943,,,,
small_datasets/gaussian_014.csv,small_datasets/diagonal_016.csv,6010,695777,0.420099204,,,,
small_datasets/gaussian_015.csv,small_datasets/diagonal_016.csv,9973,1204448,0.521028877,,,,
